system:index,lat,lon,.geo
1725,37.52875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1726,37.533759360873354,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1727,37.53875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1728,37.54375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1729,37.548759360873355,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1730,37.55375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1731,37.55875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1732,37.563759360873355,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1733,37.56875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1734,37.57375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1735,37.578759360873356,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1736,37.58375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1737,37.588759360873354,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1738,37.59375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1739,37.59875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1740,37.603759360873354,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1741,37.60875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1742,37.61375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1743,37.618759360873355,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1744,37.62375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1745,37.62875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1746,37.633759360873356,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1747,37.63875936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1748,37.64375936087336,126.91983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1764,37.44875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1765,37.453759360873356,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1766,37.45875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1767,37.463759360873354,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1768,37.46875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1769,37.47375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1770,37.478759360873354,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1771,37.48375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1772,37.48875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1773,37.493759360873355,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1774,37.49875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1775,37.50375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1776,37.508759360873356,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1777,37.51375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1778,37.51875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1779,37.523759360873356,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1780,37.52875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1781,37.533759360873354,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1782,37.53875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1783,37.54375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1784,37.548759360873355,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1785,37.55375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1786,37.55875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1787,37.563759360873355,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1788,37.56875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1789,37.57375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1790,37.578759360873356,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1791,37.58375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1792,37.588759360873354,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1793,37.59375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1794,37.59875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1795,37.603759360873354,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1796,37.60875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1797,37.61375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1798,37.618759360873355,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1799,37.62375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1800,37.62875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1801,37.633759360873356,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1802,37.63875936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1803,37.64375936087336,126.92483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1819,37.44875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1820,37.453759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1821,37.45875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1822,37.463759360873354,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1823,37.46875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1824,37.47375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1825,37.478759360873354,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1826,37.48375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1827,37.48875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1828,37.493759360873355,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1829,37.49875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1830,37.50375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1831,37.508759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1832,37.51375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1833,37.51875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1834,37.523759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1835,37.52875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1836,37.533759360873354,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1837,37.53875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1838,37.54375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1839,37.548759360873355,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1840,37.55375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1841,37.55875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1842,37.563759360873355,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1843,37.56875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1844,37.57375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1845,37.578759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1846,37.58375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1847,37.588759360873354,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1848,37.59375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1849,37.59875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1850,37.603759360873354,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1851,37.60875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1852,37.61375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1853,37.618759360873355,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1854,37.62375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1855,37.62875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1856,37.633759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1857,37.63875936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1858,37.64375936087336,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1859,37.648759360873356,126.92983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1873,37.44375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1874,37.44875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1875,37.453759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1876,37.45875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1877,37.463759360873354,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1878,37.46875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1879,37.47375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1880,37.478759360873354,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1881,37.48375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1882,37.48875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1883,37.493759360873355,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1884,37.49875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1885,37.50375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1886,37.508759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1887,37.51375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1888,37.51875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1889,37.523759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1890,37.52875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1891,37.533759360873354,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1892,37.53875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1893,37.54375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1894,37.548759360873355,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1895,37.55375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1896,37.55875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1897,37.563759360873355,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1898,37.56875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1899,37.57375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1900,37.578759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1901,37.58375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1902,37.588759360873354,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1903,37.59375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1904,37.59875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1905,37.603759360873354,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1906,37.60875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1907,37.61375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1908,37.618759360873355,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1909,37.62375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1910,37.62875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1911,37.633759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1912,37.63875936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1913,37.64375936087336,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1914,37.648759360873356,126.93483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1927,37.438759360873355,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1928,37.44375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1929,37.44875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1930,37.453759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1931,37.45875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1932,37.463759360873354,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1933,37.46875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1934,37.47375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1935,37.478759360873354,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1936,37.48375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1937,37.48875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1938,37.493759360873355,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1939,37.49875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1940,37.50375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1941,37.508759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1942,37.51375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1943,37.51875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1944,37.523759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1945,37.52875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1946,37.533759360873354,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1947,37.53875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1948,37.54375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1949,37.548759360873355,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1950,37.55375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1951,37.55875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1952,37.563759360873355,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1953,37.56875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1954,37.57375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1955,37.578759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1956,37.58375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1957,37.588759360873354,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1958,37.59375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1959,37.59875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1960,37.603759360873354,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1961,37.60875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1962,37.61375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1963,37.618759360873355,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1964,37.62375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1965,37.62875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1966,37.633759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1967,37.63875936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1968,37.64375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1969,37.648759360873356,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1970,37.65375936087336,126.93983369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1982,37.438759360873355,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983,37.44375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1984,37.44875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1985,37.453759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1986,37.45875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1987,37.463759360873354,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1988,37.46875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1989,37.47375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1990,37.478759360873354,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1991,37.48375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1992,37.48875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1993,37.493759360873355,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1994,37.49875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1995,37.50375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1996,37.508759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1997,37.51375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1998,37.51875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1999,37.523759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000,37.52875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001,37.533759360873354,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002,37.53875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003,37.54375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2004,37.548759360873355,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005,37.55375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006,37.55875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007,37.563759360873355,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008,37.56875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009,37.57375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010,37.578759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011,37.58375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012,37.588759360873354,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013,37.59375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014,37.59875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015,37.603759360873354,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016,37.60875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017,37.61375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018,37.618759360873355,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019,37.62375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020,37.62875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021,37.633759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022,37.63875936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023,37.64375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024,37.648759360873356,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025,37.65375936087336,126.94483369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2038,37.44375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2039,37.44875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2040,37.453759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2041,37.45875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2042,37.463759360873354,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2043,37.46875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2044,37.47375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2045,37.478759360873354,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2046,37.48375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2047,37.48875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2048,37.493759360873355,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2049,37.49875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2050,37.50375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2051,37.508759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2052,37.51375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2053,37.51875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2054,37.523759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2055,37.52875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2056,37.533759360873354,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2057,37.53875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2058,37.54375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2059,37.548759360873355,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2060,37.55375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2061,37.55875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2062,37.563759360873355,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2063,37.56875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2064,37.57375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2065,37.578759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2066,37.58375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2067,37.588759360873354,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2068,37.59375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2069,37.59875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2070,37.603759360873354,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2071,37.60875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2072,37.61375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2073,37.618759360873355,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2074,37.62375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2075,37.62875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2076,37.633759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2077,37.63875936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2078,37.64375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2079,37.648759360873356,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2080,37.65375936087336,126.94983369359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2093,37.44375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2094,37.44875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2095,37.453759360873356,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2096,37.45875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2097,37.463759360873354,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2098,37.46875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2099,37.47375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100,37.478759360873354,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101,37.48375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102,37.48875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103,37.493759360873355,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104,37.49875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105,37.50375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106,37.508759360873356,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107,37.51375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108,37.51875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109,37.523759360873356,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110,37.52875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2111,37.533759360873354,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2112,37.53875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2113,37.54375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2114,37.548759360873355,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2115,37.55375936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2116,37.55875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2117,37.563759360873355,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2118,37.56875936087336,126.95483369359293,"{""type"":""MultiPoint"",""coordinates"":[]}"
